mean_position_error,max_position_error,mean_torque,control_cost,mean_episode_length,failure_rate,mean_settling_time,computation_time_per1000,H
0.143598748383035,0.3092719851135686,0.00013647133321810165,0.0005397063548147166,430.04,1.0,0.17,8.136234513610676,1
0.14587982143956266,0.31634580767487736,0.001163235975196862,0.023758730141979163,469.64,1.0,,14.570810376059592,2
0.15074482958727803,0.31834864049720163,0.020848691576716923,10.022199607852546,652.92,1.0,,49.82775483937818,5
0.0557007938788868,0.2725454779625393,0.08228945548053233,1134.9951265351601,5000.0,0.0,6.445333333333333,113.60750747618823,10
0.024628208018579935,0.2322723654105043,0.006829023263670556,456.3486846665229,4806.2,0.04,2.9875833333333333,195.6055005768319,20
0.019166965621466817,0.2195843528061545,0.005577506526180046,649.1529487864334,5000.0,0.0,1.8651999999999997,301.6879530167468,30
0.01120902824124217,0.20793229675212674,0.006064458527459604,954.1488025310921,5000.0,0.0,1.2174399999999999,470.8918910767921,50
0.01242502254666505,0.25115031133982396,0.006203273877497024,1107.0781999533222,5000.0,0.0,1.2399200000000001,718.6114443241768,75
0.012950097218403114,0.23268490663398345,0.007085684215657336,1342.9716618535158,5000.0,0.0,1.25528,939.0800780248084,100
